station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,presentwx,metar
LGA,2013-06-03T15:27:00Z,73.4,66.2,78.19,40.00,7,0,29.84,M,10,M,SCT,BKN,OVC,M,1000.00,1500.00,7000.00,M,M,KLGA 031527Z 04007KT 10SM SCT010 BKN015 OVC070 23/19 A2984 RMK AO2
LGA,2013-06-03T15:51:00Z,73.04,66.02,78.65,50.00,7,0,29.85,1010.70,10,M,FEW,BKN,BKN,BKN,1700.00,2600.00,4500.00,13000.00,M,KLGA 031551Z 05007KT 10SM FEW017 BKN026 BKN045 BKN130 23/19 A2985 RMK AO2 SLP107 T02280189
LGA,2013-06-03T16:33:00Z,73.4,64.4,73.44,60.00,8,0,29.84,M,10,M,FEW,SCT,BKN,M,1700.00,2900.00,4500.00,M,M,KLGA 031633Z 06008KT 10SM FEW017 SCT029 BKN045 23/18 A2984 RMK AO2
LGA,2013-06-03T16:51:00Z,73.94,64.94,73.49,60.00,8,0,29.83,1010.20,10,M,FEW,SCT,BKN,M,2700.00,4500.00,16000.00,M,M,KLGA 031651Z 06008KT 10SM FEW027 SCT045 BKN160 23/18 A2983 RMK AO2 SLP102 T02330183
LGA,2013-06-03T17:51:00Z,75.92,62.96,64.17,70.00,8,0,29.82,1009.90,10,M,FEW,SCT,BKN,BKN,3000.00,4500.00,16000.00,25000.00,M,KLGA 031751Z 07008KT 10SM FEW030 SCT045 BKN160 BKN250 24/17 A2982 RMK AO2 SLP099 60029 T02440172 10244 20211 58006
LGA,2013-06-03T18:51:00Z,77,62.06,59.98,M,5,0,29.82,1009.70,10,M,FEW,SCT,BKN,BKN,3000.00,4500.00,16000.00,25000.00,M,KLGA 031851Z VRB05KT 10SM FEW030 SCT045 BKN160 BKN250 25/17 A2982 RMK AO2 SLP097 T02500167
LGA,2013-06-03T19:51:00Z,77,64.04,64.3,M,6,0,29.81,1009.50,10,M,SCT,BKN,BKN,M,4500.00,10000.00,25000.00,M,M,KLGA 031951Z VRB06KT 10SM SCT045 BKN100 BKN250 25/18 A2981 RMK AO2 SLP095 T02500178
LGA,2013-06-03T20:51:00Z,77,64.94,66.36,M,5,0,29.8,1009.10,10,M,BKN,BKN,BKN,M,5500.00,13000.00,25000.00,M,M,KLGA 032051Z VRB05KT 10SM BKN055 BKN130 BKN250 25/18 A2980 RMK AO2 SLP091 T02500183 58008
LGA,2013-06-03T21:39:00Z,73.4,64.4,73.44,M,3,0.03,29.81,M,2,M,SCT,BKN,OVC,M,2000.00,4200.00,5000.00,M,+RA,KLGA 032139Z VRB03KT 2SM R04/5000VP6000FT +RA SCT020 BKN042 OVC050 23/18 A2981 RMK AO2 RAB32 P0003
LGA,2013-06-03T21:41:00Z,71.6,66.2,83.09,M,5,0.05,29.81,M,1,M,SCT,BKN,OVC,M,1800.00,3100.00,5000.00,M,+RA,KLGA 032141Z VRB05KT 1SM R04/3500VP6000FT +RA SCT018 BKN031 OVC050 22/19 A2981 RMK AO2 RAB32 P0005
LGA,2013-06-03T21:43:00Z,71.6,66.2,83.09,260.00,7,0.09,29.82,M,0.75,M,SCT,BKN,OVC,M,1400.00,2100.00,4500.00,M,+RA,KLGA 032143Z 26007KT 190V310 3/4SM R04/2400VP6000FT +RA SCT014 BKN021 OVC045 22/19 A2982 RMK AO2 RAB32 P0009
LGA,2013-06-03T21:46:00Z,71.6,66.2,83.09,210.00,8,0.21,29.81,M,0.5,M,BKN,BKN,OVC,M,1400.00,2100.00,4800.00,M,+RA FG,KLGA 032146Z 21008KT 1/2SM R04/2000VP6000FT +RA FG BKN014 BKN021 OVC048 22/19 A2981 RMK AO2 RAB32 P0021
LGA,2013-06-03T21:51:00Z,69.98,66.02,87.26,200.00,5,0.45,29.81,1009.30,0.25,M,BKN,BKN,OVC,M,1600.00,2100.00,4200.00,M,+RA FG,KLGA 032151Z 20005KT 1/4SM R04/1800V4000FT +RA FG BKN016 BKN021 OVC042 21/19 A2981 RMK AO2 RAB32 SLP093 P0045 T02110189
LGA,2013-06-03T21:56:00Z,69.8,64.4,82.98,150.00,4,0.13,29.8,M,0.75,M,FEW,BKN,OVC,M,1600.00,2100.00,6000.00,M,+RA,KLGA 032156Z 15004KT 3/4SM R04/1800VP6000FT +RA FEW016 BKN021 OVC060 21/18 A2980 RMK AO2 P0013
LGA,2013-06-03T21:59:00Z,69.8,64.4,82.98,150.00,4,0.14,29.8,M,1.25,M,FEW,BKN,OVC,M,1600.00,4200.00,6500.00,M,+RA,KLGA 032159Z 15004KT 1 1/4SM R04/2800VP6000FT +RA FEW016 BKN042 OVC065 21/18 A2980 RMK AO2 CIG 033 R22 SW P0014
LGA,2013-06-03T22:01:00Z,71.6,64.4,78.04,160.00,4,0.15,29.8,M,2.5,M,FEW,BKN,OVC,M,1600.00,4200.00,6500.00,M,+RA,KLGA 032201Z 16004KT 2 1/2SM R04/6000VP6000FT +RA FEW016 BKN042 OVC065 22/18 A2980 RMK AO2 P0015
LGA,2013-06-03T22:08:00Z,71.6,66.2,83.09,170.00,6,0.16,29.8,M,4,M,FEW,SCT,OVC,M,1400.00,2600.00,6000.00,M,RA,KLGA 032208Z 17006KT 4SM RA FEW014 SCT026 OVC060 22/19 A2980 RMK AO2 CIG 045 R22 SW P0016
LGA,2013-06-03T22:51:00Z,71.96,66.02,81.57,180.00,6,0.19,29.81,1009.40,10,M,FEW,SCT,OVC,M,4100.00,6000.00,7500.00,M,M,KLGA 032251Z 18006KT 10SM FEW041 SCT060 OVC075 22/19 A2981 RMK AO2 RAE32 SLP094 P0019 T02220189
LGA,2013-06-03T23:51:00Z,71.96,64.94,78.57,230.00,3,0,29.82,1009.70,10,M,SCT,BKN,BKN,M,4000.00,10000.00,25000.00,M,M,KLGA 032351Z 23003KT 10SM SCT040 BKN100 BKN250 22/18 A2982 RMK AO2 SLP097 60064 T02220183 10256 20211 53006
LGA,2013-06-04T00:51:00Z,71.96,62.96,73.3,0.00,0,0,29.82,1009.90,10,M,FEW,BKN,BKN,M,4000.00,10000.00,25000.00,M,M,KLGA 040051Z 00000KT 10SM FEW040 BKN100 BKN250 22/17 A2982 RMK AO2 SLP099 T02220172
LGA,2013-06-04T01:51:00Z,73.04,57.02,57.2,340.00,8,0,29.84,1010.50,10,M,FEW,BKN,M,M,3900.00,10000.00,M,M,M,KLGA 040151Z 34008KT 10SM FEW039 BKN100 23/14 A2984 RMK AO2 SLP105 T02280139
LGA,2013-06-04T02:51:00Z,71.06,53.06,52.95,340.00,7,0,29.86,1011.00,10,M,SCT,BKN,BKN,M,4400.00,7500.00,10000.00,M,M,KLGA 040251Z 34007KT 10SM SCT044 BKN075 BKN100 22/12 A2986 RMK AO2 SLP110 T02170117 53013
LGA,2013-06-04T03:51:00Z,69.98,46.94,43.75,330.00,10,0,29.87,1011.60,10,M,BKN,BKN,M,M,5500.00,10000.00,M,M,M,KLGA 040351Z 33010KT 10SM BKN055 BKN100 21/08 A2987 RMK AO2 SLP116 T02110083
LGA,2013-06-04T04:51:00Z,68,46.04,45.26,350.00,9,0,29.9,1012.50,10,M,BKN,BKN,M,M,5500.00,7000.00,M,M,M,KLGA 040451Z 35009KT 10SM BKN055 BKN070 20/08 A2990 RMK AO2 SLP125 T02000078 402560200
LGA,2013-06-04T05:51:00Z,66.02,42.08,41.67,350.00,10,0,29.91,1012.80,10,M,SCT,BKN,BKN,M,5500.00,7000.00,9000.00,M,M,KLGA 040551Z 35010KT 10SM SCT055 BKN070 BKN090 19/06 A2991 RMK AO2 SLP128 T01890056 10228 20189 51018
LGA,2013-06-04T06:51:00Z,64.04,42.98,46.22,340.00,11,0,29.92,1013.10,10,20.00,SCT,M,M,M,5000.00,M,M,M,M,KLGA 040651Z 34011G20KT 10SM SCT050 18/06 A2992 RMK AO2 SLP131 T01780061
LGA,2013-06-04T07:51:00Z,62.06,39.92,44.02,340.00,10,0,29.92,1013.30,10,M,SCT,M,M,M,7500.00,M,M,M,M,KLGA 040751Z 34010KT 10SM SCT075 17/04 A2992 RMK AO2 SLP133 T01670044
LGA,2013-06-04T08:51:00Z,60.98,41,47.7,330.00,9,0,29.94,1013.90,10,M,SCT,M,M,M,6000.00,M,M,M,M,KLGA 040851Z 33009KT 10SM SCT060 16/05 A2994 RMK AO2 SLP139 T01610050 53010
LGA,2013-06-04T09:51:00Z,59,41,51.18,340.00,14,0,29.96,1014.60,10,21.00,FEW,M,M,M,6000.00,M,M,M,M,KLGA 040951Z 34014G21KT 10SM FEW060 15/05 A2996 RMK AO2 SLP146 T01500050
LGA,2013-06-04T10:51:00Z,59,41,51.18,340.00,9,0,29.98,1015.30,10,16.00,CLR,M,M,M,M,M,M,M,M,KLGA 041051Z 34009G16KT 10SM CLR 15/05 A2998 RMK AO2 SLP153 T01500050
LGA,2013-06-04T11:51:00Z,60.08,39.92,47.22,320.00,14,0,30,1015.80,10,21.00,CLR,M,M,M,M,M,M,M,M,KLGA 041151Z 32014G21KT 10SM CLR 16/04 A3000 RMK AO2 SLP158 70093 T01560044 10189 20150 51019
LGA,2013-06-04T12:51:00Z,60.98,41,47.7,320.00,13,0,30.01,1016.10,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 041251Z 32013KT 10SM CLR 16/05 A3001 RMK AO2 SLP161 T01610050
LGA,2013-06-04T13:51:00Z,62.96,41,44.47,330.00,9,0,30.03,1016.80,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 041351Z 33009KT 10SM CLR 17/05 A3003 RMK AO2 SLP168 T01720050
LGA,2013-06-04T14:51:00Z,64.04,41,42.82,310.00,8,0,30.03,1016.90,10,M,FEW,M,M,M,5500.00,M,M,M,M,KLGA 041451Z 31008KT 10SM FEW055 18/05 A3003 RMK AO2 SLP169 T01780050 51012
LGA,2013-06-04T15:51:00Z,66.92,42.08,40.39,310.00,9,0,30.03,1016.90,10,M,FEW,M,M,M,5500.00,M,M,M,M,KLGA 041551Z 31009KT 10SM FEW055 19/06 A3003 RMK AO2 SLP169 T01940056
LGA,2013-06-04T16:51:00Z,69.08,41,35.96,310.00,12,0,30.03,1016.80,10,M,FEW,M,M,M,6000.00,M,M,M,M,KLGA 041651Z 31012KT 10SM FEW060 21/05 A3003 RMK AO2 SLP168 T02060050
LGA,2013-06-04T17:51:00Z,69.98,39.92,33.44,340.00,10,0,30.01,1016.20,10,19.00,FEW,M,M,M,6000.00,M,M,M,M,KLGA 041751Z 34010G19KT 10SM FEW060 21/04 A3001 RMK AO2 SLP162 T02110044 10217 20156 58007
LGA,2013-06-04T18:51:00Z,73.04,41,31.43,320.00,15,0,30,1015.80,10,21.00,FEW,M,M,M,6000.00,M,M,M,M,KLGA 041851Z 32015G21KT 10SM FEW060 23/05 A3000 RMK AO2 SLP158 T02280050
LGA,2013-06-04T19:51:00Z,73.94,39.02,28.24,320.00,9,0,29.99,1015.70,10,20.00,FEW,M,M,M,7000.00,M,M,M,M,KLGA 041951Z 32009G20KT 10SM FEW070 23/04 A2999 RMK AO2 SLP157 T02330039
LGA,2013-06-04T20:51:00Z,75.02,39.92,28.2,320.00,8,0,29.99,1015.60,10,M,FEW,M,M,M,7000.00,M,M,M,M,KLGA 042051Z 32008KT 10SM FEW070 24/04 A2999 RMK AO2 SLP156 T02390044 56006
LGA,2013-06-04T21:51:00Z,75.02,37.04,25.2,300.00,12,0,29.99,1015.50,10,18.00,FEW,M,M,M,25000.00,M,M,M,M,KLGA 042151Z 30012G18KT 10SM FEW250 24/03 A2999 RMK AO2 SLP155 T02390028
LGA,2013-06-04T22:51:00Z,75.02,37.94,26.1,330.00,8,0,30,1015.90,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 042251Z 33008KT 10SM FEW250 24/03 A3000 RMK AO2 SLP159 T02390033
LGA,2013-06-04T23:51:00Z,73.04,39.92,30.14,330.00,10,0,30.03,1016.70,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 042351Z 33010KT 10SM BKN250 23/04 A3003 RMK AO2 SLP167 T02280044 10244 20211 53012
LGA,2013-06-05T00:51:00Z,71.96,39.92,31.26,320.00,11,0,30.05,1017.40,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 050051Z 32011KT 10SM BKN250 22/04 A3005 RMK AO2 SLP174 T02220044
LGA,2013-06-05T01:51:00Z,71.06,41,33.61,320.00,10,0,30.08,1018.70,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 050151Z 32010KT 10SM FEW250 22/05 A3008 RMK AO2 SLP187 T02170050
LGA,2013-06-05T02:51:00Z,69.08,39.02,33.3,320.00,10,0,30.09,1019.00,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 050251Z 32010KT 10SM FEW250 21/04 A3009 RMK AO2 SLP190 T02060039 51022
LGA,2013-06-05T03:51:00Z,66.92,37.04,33.19,320.00,12,0,30.1,1019.30,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 050351Z 32012KT 10SM SCT250 19/03 A3010 RMK AO2 SLP193 T01940028
LGA,2013-06-05T04:51:00Z,66.02,39.02,37,320.00,10,0,30.11,1019.50,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 050451Z 32010KT 10SM BKN250 19/04 A3011 RMK AO2 SLP195 T01890039 402440150
LGA,2013-06-05T05:51:00Z,64.04,37.04,36.68,350.00,3,0,30.11,1019.50,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 050551Z 35003KT 10SM BKN250 18/03 A3011 RMK AO2 SLP195 T01780028 10228 20178 51005
LGA,2013-06-05T06:51:00Z,62.06,42.98,49.55,20.00,5,0,30.11,1019.60,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 050651Z 02005KT 10SM SCT250 17/06 A3011 RMK AO2 SLP196 T01670061
LGA,2013-06-05T07:51:00Z,62.06,37.04,39.33,40.00,3,0,30.13,1020.10,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 050751Z 04003KT 10SM FEW250 17/03 A3013 RMK AO2 SLP201 T01670028
LGA,2013-06-05T08:51:00Z,60.08,39.92,47.22,50.00,5,0,30.13,1020.30,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 050851Z 05005KT 10SM SCT250 16/04 A3013 RMK AO2 SLP203 T01560044 53008
LGA,2013-06-05T09:51:00Z,59,41,51.18,0.00,0,0,30.15,1021.00,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 050951Z 00000KT 10SM BKN250 15/05 A3015 RMK AO2 SLP210 T01500050
LGA,2013-06-05T10:51:00Z,60.98,39.92,45.74,40.00,6,0,30.18,1021.90,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 051051Z 04006KT 10SM BKN250 16/04 A3018 RMK AO2 SLP219 T01610044
LGA,2013-06-05T11:51:00Z,62.06,42.08,47.86,40.00,5,0,30.2,1022.60,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 051151Z 04005KT 10SM BKN250 17/06 A3020 RMK AO2 SLP226 T01670056 10183 20150 52023
LGA,2013-06-05T12:51:00Z,62.96,42.98,48,40.00,6,0,30.2,1022.80,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 051251Z 04006KT 10SM BKN250 17/06 A3020 RMK AO2 SLP228 T01720061
LGA,2013-06-05T13:51:00Z,64.94,46.04,50.32,40.00,4,0,30.21,1022.90,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 051351Z 04004KT 10SM BKN250 18/08 A3021 RMK AO2 SLP229 T01830078
LGA,2013-06-05T14:51:00Z,68,46.94,46.83,40.00,6,0,30.2,1022.70,10,M,FEW,BKN,M,M,5500.00,25000.00,M,M,M,KLGA 051451Z 04006KT 10SM FEW055 BKN250 20/08 A3020 RMK AO2 SLP227 T02000083 50001
LGA,2013-06-05T15:51:00Z,68,48.02,48.77,50.00,8,0,30.18,1022.00,10,M,FEW,BKN,M,M,6000.00,25000.00,M,M,M,KLGA 051551Z 05008KT 10SM FEW060 BKN250 20/09 A3018 RMK AO2 SLP220 T02000089
LGA,2013-06-05T16:51:00Z,71.06,48.02,43.92,40.00,8,0,30.17,1021.50,10,M,FEW,BKN,M,M,6000.00,25000.00,M,M,M,KLGA 051651Z 04008KT 10SM FEW060 BKN250 22/09 A3017 RMK AO2 SLP215 T02170089
LGA,2013-06-05T17:51:00Z,71.96,42.98,35.19,80.00,9,0,30.15,1021.00,10,15.00,FEW,BKN,M,M,6000.00,25000.00,M,M,M,KLGA 051751Z 08009G15KT 10SM FEW060 BKN250 22/06 A3015 RMK AO2 SLP210 T02220061 10228 20167 56017
LGA,2013-06-05T18:51:00Z,71.96,41,32.6,140.00,7,0,30.13,1020.40,10,14.00,FEW,BKN,M,M,6000.00,25000.00,M,M,M,KLGA 051851Z 14007G14KT 10SM FEW060 BKN250 22/05 A3013 RMK AO2 SLP204 T02220050
LGA,2013-06-05T19:51:00Z,71.96,41,32.6,140.00,8,0,30.13,1020.20,10,17.00,FEW,SCT,M,M,6000.00,25000.00,M,M,M,KLGA 051951Z 14008G17KT 10SM FEW060 SCT250 22/05 A3013 RMK AO2 SLP202 T02220050
LGA,2013-06-05T20:51:00Z,71.96,39.92,31.26,150.00,10,0,30.14,1020.60,10,M,FEW,SCT,BKN,M,6000.00,16000.00,25000.00,M,M,KLGA 052051Z 15010KT 10SM FEW060 SCT160 BKN250 22/04 A3014 RMK AO2 SLP206 T02220044 55004
LGA,2013-06-05T21:51:00Z,71.06,39.92,32.23,150.00,10,0,30.14,1020.50,10,M,FEW,SCT,BKN,M,6000.00,16000.00,25000.00,M,M,KLGA 052151Z 15010KT 10SM FEW060 SCT160 BKN250 22/04 A3014 RMK AO2 SLP205 T02170044
LGA,2013-06-05T22:51:00Z,69.08,41,35.96,170.00,7,0,30.14,1020.50,10,M,FEW,SCT,BKN,M,6000.00,16000.00,25000.00,M,M,KLGA 052251Z 17007KT 10SM FEW060 SCT160 BKN250 21/05 A3014 RMK AO2 SLP205 T02060050
LGA,2013-06-05T23:51:00Z,68,42.08,38.91,150.00,6,0,30.13,1020.30,10,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,KLGA 052351Z 15006KT 10SM FEW150 BKN250 20/06 A3013 RMK AO2 SLP203 T02000056 10233 20200 58003
LGA,2013-06-06T00:51:00Z,66.02,46.04,48.47,130.00,5,0,30.13,1020.30,10,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,KLGA 060051Z 13005KT 10SM FEW150 BKN250 19/08 A3013 RMK AO2 SLP203 T01890078
LGA,2013-06-06T01:51:00Z,62.96,51.08,65.14,150.00,7,0,30.14,1020.70,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 060151Z 15007KT 10SM SCT250 17/11 A3014 RMK AO2 SLP207 T01720106
LGA,2013-06-06T02:51:00Z,62.96,51.98,67.34,170.00,5,0,30.15,1020.90,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 060251Z 17005KT 10SM FEW250 17/11 A3015 RMK AO2 SLP209 T01720111 53006
LGA,2013-06-06T03:51:00Z,62.06,53.96,74.75,140.00,4,0,30.14,1020.60,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 060351Z 14004KT 10SM FEW250 17/12 A3014 RMK AO2 SLP206 T01670122
LGA,2013-06-06T04:51:00Z,62.06,55.04,77.75,170.00,4,0,30.14,1020.60,10,M,FEW,SCT,M,M,1000.00,25000.00,M,M,M,KLGA 060451Z 17004KT 10SM FEW010 SCT250 17/13 A3014 RMK AO2 SLP206 T01670128 402330150
LGA,2013-06-06T05:48:00Z,60.8,55.4,82.37,130.00,4,0,30.13,M,10,M,FEW,SCT,M,M,800.00,25000.00,M,M,M,KLGA 060548Z 13004KT 10SM FEW008 SCT250 16/13 A3013
LGA,2013-06-06T05:51:00Z,60.98,55.94,83.47,140.00,4,0,30.13,1020.20,10,M,FEW,SCT,M,M,800.00,25000.00,M,M,M,KLGA 060551Z 14004KT 10SM FEW008 SCT250 16/13 A3013 RMK AO2 SLP202 T01610133 10200 20161 58007
LGA,2013-06-06T06:51:00Z,60.98,55.94,83.47,110.00,4,0,30.14,1020.60,10,M,SCT,SCT,M,M,800.00,25000.00,M,M,M,KLGA 060651Z 11004KT 10SM SCT008 SCT250 16/13 A3014 RMK AO2 SLP206 T01610133
LGA,2013-06-06T07:32:00Z,60.8,55.4,82.37,140.00,3,0,30.13,M,10,M,SCT,BKN,M,M,900.00,1200.00,M,M,M,KLGA 060732Z 14003KT 10SM SCT009 BKN012 16/13 A3013 RMK AO2
LGA,2013-06-06T07:41:00Z,60.8,55.4,82.37,120.00,3,0,30.13,M,10,M,BKN,BKN,M,M,900.00,1200.00,M,M,M,KLGA 060741Z 12003KT 10SM BKN009 BKN012 16/13 A3013 RMK AO2
LGA,2013-06-06T07:51:00Z,60.98,55.94,83.47,100.00,3,0,30.13,1020.30,10,M,BKN,M,M,M,900.00,M,M,M,M,KLGA 060751Z 10003KT 10SM BKN009 16/13 A3013 RMK AO2 SLP203 T01610133
LGA,2013-06-06T08:17:00Z,60.8,55.4,82.37,100.00,3,0,30.14,M,10,M,BKN,M,M,M,1100.00,M,M,M,M,KLGA 060817Z 10003KT 10SM BKN011 16/13 A3014 RMK AO2
LGA,2013-06-06T08:34:00Z,60.8,55.4,82.37,110.00,3,0,30.14,M,10,M,SCT,M,M,M,1100.00,M,M,M,M,KLGA 060834Z 11003KT 10SM SCT011 16/13 A3014 RMK AO2
LGA,2013-06-06T08:51:00Z,60.98,55.04,80.78,90.00,4,0,30.14,1020.50,10,M,SCT,M,M,M,1300.00,M,M,M,M,KLGA 060851Z 09004KT 10SM SCT013 16/13 A3014 RMK AO2 SLP205 T01610128 51002
LGA,2013-06-06T09:51:00Z,60.08,55.04,83.41,90.00,5,0,30.13,1020.10,9,M,FEW,BKN,M,M,1300.00,22000.00,M,M,M,KLGA 060951Z 09005KT 9SM FEW013 BKN220 16/13 A3013 RMK AO2 SLP201 T01560128
LGA,2013-06-06T10:15:00Z,60.8,55.4,82.37,60.00,6,0,30.13,M,10,M,BKN,BKN,M,M,1100.00,22000.00,M,M,M,KLGA 061015Z 06006KT 10SM BKN011 BKN220 16/13 A3013 RMK AO2
LGA,2013-06-06T10:51:00Z,60.98,55.04,80.78,110.00,5,0,30.14,1020.40,10,M,BKN,BKN,M,M,1100.00,22000.00,M,M,M,KLGA 061051Z 11005KT 10SM BKN011 BKN220 16/13 A3014 RMK AO2 SLP204 T01610128
LGA,2013-06-06T11:20:00Z,60.8,55.4,82.37,130.00,6,0,30.14,M,9,M,SCT,BKN,M,M,1100.00,24000.00,M,M,M,KLGA 061120Z 13006KT 9SM SCT011 BKN240 16/13 A3014 RMK AO2
LGA,2013-06-06T11:51:00Z,62.06,53.96,74.75,130.00,6,0,30.14,1020.50,9,M,SCT,BKN,M,M,1100.00,20000.00,M,M,M,KLGA 061151Z 13006KT 9SM SCT011 BKN200 17/12 A3014 RMK AO2 SLP205 T01670122 10172 20156 53001
LGA,2013-06-06T12:51:00Z,64.94,53.06,65.37,150.00,4,0,30.13,1020.30,10,M,BKN,M,M,M,20000.00,M,M,M,M,KLGA 061251Z 15004KT 10SM BKN200 18/12 A3013 RMK AO2 SLP203 T01830117
LGA,2013-06-06T13:51:00Z,69.08,51.98,54.45,170.00,9,0,30.12,1019.90,10,15.00,FEW,BKN,M,M,4300.00,22000.00,M,M,M,KLGA 061351Z 17009G15KT 10SM FEW043 BKN220 21/11 A3012 RMK AO2 SLP199 T02060111
LGA,2013-06-06T14:51:00Z,71.06,50,47.29,130.00,12,0,30.12,1019.80,10,16.00,FEW,SCT,BKN,M,4500.00,17000.00,25000.00,M,M,KLGA 061451Z 13012G16KT 10SM FEW045 SCT170 BKN250 22/10 A3012 RMK AO2 SLP198 T02170100 56007
LGA,2013-06-06T15:51:00Z,69.98,46.04,42.29,140.00,13,0,30.11,1019.60,10,18.00,FEW,BKN,M,M,4500.00,19000.00,M,M,M,KLGA 061551Z 14013G18KT 10SM FEW045 BKN190 21/08 A3011 RMK AO2 SLP196 T02110078
LGA,2013-06-06T16:51:00Z,71.06,44.06,37.81,120.00,12,0,30.1,1019.10,10,M,FEW,BKN,M,M,4500.00,16000.00,M,M,M,KLGA 061651Z 12012KT 10SM FEW045 BKN160 22/07 A3010 RMK AO2 SLP191 T02170067
LGA,2013-06-06T17:51:00Z,71.06,42.98,36.28,150.00,11,0,30.09,1018.90,10,18.00,FEW,OVC,M,M,4800.00,16000.00,M,M,M,KLGA 061751Z 15011G18KT 10SM FEW048 OVC160 22/06 A3009 RMK AO2 SLP189 T02170061 10228 20167 56009
LGA,2013-06-06T18:51:00Z,69.98,48.02,45.57,150.00,10,0,30.09,1018.80,10,18.00,SCT,OVC,M,M,4500.00,16000.00,M,M,M,KLGA 061851Z 15010G18KT 10SM SCT045 OVC160 21/09 A3009 RMK AO2 SLP188 T02110089
LGA,2013-06-06T19:51:00Z,69.08,51.08,52.67,160.00,13,0,30.07,1018.30,10,20.00,SCT,BKN,BKN,OVC,3500.00,6500.00,15000.00,25000.00,M,KLGA 061951Z 16013G20KT 10SM SCT035 BKN065 BKN150 OVC250 21/11 A3007 RMK AO2 SLP183 T02060106
LGA,2013-06-06T20:51:00Z,68,55.04,63.21,130.00,12,0,30.06,1018.00,10,16.00,SCT,BKN,OVC,M,4000.00,6000.00,25000.00,M,M,KLGA 062051Z 13012G16KT 10SM SCT040 BKN060 OVC250 20/13 A3006 RMK AO2 SLP180 T02000128 58009
LGA,2013-06-06T21:51:00Z,68,55.04,63.21,140.00,9,0,30.05,1017.60,10,16.00,FEW,SCT,BKN,M,4000.00,6500.00,25000.00,M,M,KLGA 062151Z 14009G16KT 10SM FEW040 SCT065 BKN250 20/13 A3005 RMK AO2 RAB18E40 SLP176 P0000 T02000128
LGA,2013-06-06T22:51:00Z,66.92,57.02,70.49,130.00,10,0,30.05,1017.50,10,M,SCT,BKN,OVC,M,4000.00,11000.00,13000.00,M,-RA,KLGA 062251Z 13010KT 10SM -RA SCT040 BKN110 OVC130 19/14 A3005 RMK AO2 RAB23 SLP175 P0000 T01940139
LGA,2013-06-06T23:51:00Z,66.02,57.02,72.72,130.00,12,0,30.04,1017.30,10,15.00,BKN,OVC,M,M,3800.00,10000.00,M,M,-RA,KLGA 062351Z 13012G15KT 10SM -RA BKN038 OVC100 19/14 A3004 RMK AO2 SLP173 P0000 60000 T01890139 10222 20183 56007
LGA,2013-06-07T00:51:00Z,64.94,57.02,75.51,120.00,11,0.01,30.04,1017.20,10,M,FEW,SCT,OVC,M,4000.00,6000.00,10000.00,M,-RA,KLGA 070051Z 12011KT 10SM -RA FEW040 SCT060 OVC100 18/14 A3004 RMK AO2 SLP172 P0001 T01830139
LGA,2013-06-07T01:51:00Z,64.04,57.02,77.92,140.00,9,0.01,30.04,1017.10,10,M,BKN,BKN,OVC,M,3500.00,6000.00,8500.00,M,-RA,KLGA 070151Z 14009KT 10SM -RA BKN035 BKN060 OVC085 18/14 A3004 RMK AO2 SLP171 P0001 T01780139
LGA,2013-06-07T02:51:00Z,62.96,57.92,83.6,140.00,6,0.02,30.05,1017.40,10,M,FEW,OVC,M,M,1100.00,3700.00,M,M,-RA,KLGA 070251Z 14006KT 10SM -RA FEW011 OVC037 17/14 A3005 RMK AO2 SLP174 P0002 60004 T01720144 53000
LGA,2013-06-07T03:51:00Z,62.06,57.92,86.29,100.00,9,0.03,30.02,1016.50,10,M,FEW,SCT,OVC,M,1000.00,4100.00,5500.00,M,-RA,KLGA 070351Z 10009KT 10SM -RA FEW010 SCT041 OVC055 17/14 A3002 RMK AO2 SLP165 P0003 T01670144
